projektzuordnung,aktenzeichen,aussergerichtliche_za_verschickt_datum,vergleich_annahme_durch_VW,I. Instanz: Urteil,Verkauft,Verkaufspreis,FIN,Gebühren erhalten,"Gebühren abweichend von 2,8",extracted_amount,EUR Amount
sk_grossmigration_2021,003808-2022/001:00,1/31/2022 14:27,9/29/2023,Vergleich,0,,WVWZZZ6RZCY025259,"€ 1,594.72",,"1.594,72 EUR","1.594,72 "
sk_grossmigration_2021,003802-2022/001:00,2/1/2022 8:33,1/15/2024,Vergleich,0,,WVWZZZ1KZDP022132,"€ 1,130.50",,"1.130,50 EUR","1.130,50 "
sk_grossmigration_2021,003813-2022/001:00,2/1/2022 8:44,11/6/2023,Vergleich,1,1000,VSSZZZ6JZBR046250,"€ 1,021.62",,"1.021,62 EUR","1.021,62 "
sk_grossmigration_2021,003818-2022/001:00,2/1/2022 8:51,11/8/2023,Vergleich,0,,TMBGT61Z5C2180462,€ 878.34,,"878,34 EUR","878,34 "
sk_grossmigration_2021,003823-2022/001:00,2/1/2022 9:00,9/29/2023,Vergleich,0,,WVWZZZ1KZDK011048,"€ 1,308.17",,"1.308,17 EUR","1.308,17 "
sk_grossmigration_2021,003824-2022/001:00,2/1/2022 9:06,11/8/2023,Vergleich,1,5250,WVWZZZ1KZCP155270,€ 591.79,,"591,79 EUR","591,79 "
sk_grossmigration_2021,000097-2022/001:00,1/11/2022 8:33,3/13/2024,Vergleich,1,6000,WVWZZZ1KZAW578661,€ 0.00,,"0,00 EUR","0,00 "
sk_grossmigration_2021,003833-2022/001:00,2/1/2022 9:45,11/8/2023,Vergleich,1,6600,WVWZZZ7NZBV029918,"€ 1,451.44",,"1.451,44 EUR","1.451,44 "
sk_grossmigration_2021,003845-2022/001:00,2/1/2022 10:47,10/2/2023,Vergleich,0,,WVWZZZ3CZBE705793,€ 0.00,,"0,00 EUR","0,00 "
sk_grossmigration_2021,003838-2022/001:00,2/1/2022 10:41,9/29/2023,Vergleich,0,,WV2ZZZ2KZCX083546,"€ 1,308.17",,"1.308,17 EUR","1.308,17 "
sk_grossmigration_2021,003892-2022/001:00,2/2/2022 11:55,11/8/2023,Vergleich,1,6000,TMBJC75L9C6038254,€ 878.34,,"878,34 EUR","878,34 "
sk_grossmigration_2021,003893-2022/001:00,2/2/2022 13:15,9/29/2023,Vergleich,0,,TMBLC75L1B6006633,"€ 1,451.44",,"1.451,44 EUR","1.451,44 "
sk_grossmigration_2021,003895-2022/001:00,2/2/2022 13:19,10/19/2023,Vergleich,0,,TMBHT61Z6C2095277,€ 735.06,,"735,06 EUR","735,06 "
sk_grossmigration_2021,003913-2022/001:00,2/2/2022 13:52,9/29/2023,Vergleich,0,,TMBJL65J4E3037705,"€ 1,164.89",,"1.164,89 EUR","1.164,89 "
sk_grossmigration_2021,003852-2022/001:00,2/1/2022 10:52,9/29/2023,Vergleich,0,,WV2ZZZ2KZCX014785,"€ 1,308.17",,"1.308,17 EUR","1.308,17 "
sk_grossmigration_2021,003919-2022/001:00,2/2/2022 14:02,10/19/2023,Vergleich,0,,WVWZZZ1KZCM620739,€ 591.79,,"591,79 EUR","591,79 "
sk_grossmigration_2021,000330-2022/001:00,1/12/2022 13:41,11/13/2023,Vergleich,0,,WV2ZZZ2KZCX049564,€ 735.06,,"735,06 EUR","735,06 "
sk_grossmigration_2021,003840-2022/001:00,2/2/2022 10:37,1/29/2024,Vergleich,1,6302.52,TMBJF93T5C9010049,"€ 1,308.17",,"1.308,17 EUR","1.308,17 "
sk_grossmigration_2021,000073-2022/001:00,1/5/2022 15:06,11/13/2023,Vergleich,1,6350,TMBJF73T8B9017001,"€ 1,308.17",,"1.308,17 EUR","1.308,17 "
sk_grossmigration_2021,003792-2022/001:00,2/1/2022 8:08,11/6/2023,Vergleich,1,5350,WVGZZZ1TZCW029227,€ 878.34,,"878,34 EUR","878,34 "
sk_grossmigration_2021,003798-2022/001:00,2/1/2022 8:16,9/29/2023,Vergleich,0,,WVWZZZ1KZAM651418,"€ 1,860.80",,"1.860,80 EUR","1.860,80 "
sk_grossmigration_2021,003653-2022/001:00,1/31/2022 14:15,10/19/2023,Vergleich,0,,WVGZZZ1TZCW070161,€ 735.06,,"735,06 EUR","735,06 "
sk_grossmigration_2021,003661-2022/001:00,1/31/2022 14:27,9/29/2023,Vergleich,0,,WVGZZZ5NZDW073907,"€ 1,727.76",,"1.727,76 EUR","1.727,76 "
sk_grossmigration_2021,003669-2022/001:00,1/31/2022 14:39,11/6/2023,Vergleich,0,,WAUZZZ8P3DA002132,€ 878.34,,"878,34 EUR","878,34 "
sk_grossmigration_2021,003677-2022/001:00,2/1/2022 9:12,10/19/2023,Vergleich,0,,WV2ZZZ2KZCX129106,"€ 1,021.62",,"1.021,62 EUR","1.021,62 "
sk_grossmigration_2021,003617-2022/001:00,1/31/2022 10:23,9/29/2023,Vergleich,0,,TMBJJ25J7D3088838,"€ 1,164.89",,"1.164,89 EUR","1.164,89 "
sk_grossmigration_2021,003620-2022/001:00,1/31/2022 10:27,11/8/2023,Vergleich,1,3950,WVGZZZ5NZBW102581,"€ 2,126.89",,"2.126,89 EUR","2.126,89 "
sk_grossmigration_2021,003633-2022/001:00,1/31/2022 10:50,9/29/2023,Vergleich,0,,WVWZZZ3CZBE406164,€ 0.00,,"0,00 EUR","0,00 "
sk_grossmigration_2021,003635-2022/001:00,1/31/2022 10:54,9/29/2023,Vergleich,0,,WVWZZZ3CZFE055224,"€ 1,308.17",,"1.308,17 EUR","1.308,17 "
sk_grossmigration_2021,003639-2022/001:00,1/31/2022 11:01,8/7/2023,Vergleich,0,,WVWZZZ1KZCP161000,"€ 1,727.76",,"1.727,76 EUR","1.727,76 "
sk_grossmigration_2021,003611-2022/001:00,1/29/2022 13:40,9/29/2023,Vergleich,0,,WV2ZZZ2KZCX040151,"€ 1,451.44",,"1.451,44 EUR","1.451,44 "
sk_grossmigration_2021,003615-2022/001:00,1/29/2022 13:46,10/19/2023,Vergleich,0,,WVWZZZ16ZEM626150,€ 735.06,,"735,06 EUR","735,06 "
sk_grossmigration_2021,003618-2022/001:00,1/29/2022 13:48,9/29/2023,Vergleich,0,,WVWZZZ1FZAV017852,"€ 1,451.44",,"1.451,44 EUR","1.451,44 "
sk_grossmigration_2021,003621-2022/001:00,1/29/2022 13:50,9/29/2023,Vergleich,0,,WAUZZZ8K7DA032335,"€ 1,451.44",,"1.451,44 EUR","1.451,44 "
sk_grossmigration_2021,003625-2022/001:00,1/29/2022 13:53,10/19/2023,Vergleich,0,,TMBES25J9D3129856,€ 735.06,,"735,06 EUR","735,06 "
sk_grossmigration_2021,003641-2022/001:00,1/31/2022 11:06,10/2/2023,Vergleich,0,,WVGZZZ1TZFW017875,"€ 1,727.76",,"1.727,76 EUR","1.727,76 "
sk_grossmigration_2021,003643-2022/001:00,1/31/2022 14:25,11/6/2023,Vergleich,1,5798.32,WAUZZZ8X7EB122754,"€ 1,021.62",,"1.021,62 EUR","1.021,62 "
sk_grossmigration_2021,003644-2022/001:00,1/31/2022 11:33,9/29/2023,Vergleich,0,,TMBKE61Z4D2033331,"€ 1,993.85",,"1.993,85 EUR","1.993,85 "
sk_grossmigration_2021,003648-2022/001:00,1/31/2022 11:40,9/29/2023,Vergleich,0,,WVWZZZ7NZFV012291,"€ 1,860.80",,"1.860,80 EUR","1.860,80 "
sk_grossmigration_2021,003654-2022/001:00,1/31/2022 14:31,2/20/2024,Vergleich,0,,WV1ZZZ2HZB8071693,€ 0.00,,"0,00 EUR","0,00 "
sk_grossmigration_2021,003659-2022/001:00,1/31/2022 14:00,10/2/2023,Vergleich,0,,WVWZZZ3CZAE506865,"€ 1,993.85",,"1.993,85 EUR","1.993,85 "
sk_grossmigration_2021,000050-2022/001:00,1/5/2022 12:25,11/6/2023,Vergleich,1,1000,WVWZZZ3CZAE122231,"€ 1,308.17",,"1.308,17 EUR","1.308,17 "
sk_grossmigration_2021,003663-2022/001:00,1/31/2022 14:04,10/2/2023,Vergleich,0,,VSSZZZ7NZEV521173,"€ 1,451.44",,"1.451,44 EUR","1.451,44 "
sk_grossmigration_2021,003665-2022/001:00,1/31/2022 14:06,9/29/2023,Vergleich,0,,WVWZZZ3CZFE026091,"€ 1,594.72",,"1.594,72 EUR","1.594,72 "
sk_grossmigration_2021,003666-2022/001:00,1/31/2022 14:07,10/19/2023,Vergleich,0,,WVWZZZ1KZAW519004,€ 878.34,,"878,34 EUR","878,34 "
sk_grossmigration_2021,003679-2022/001:00,1/31/2022 13:12,11/8/2023,Vergleich,1,7200,VSSZZZ3RZDR000973,€ 0.00,,"0,00 EUR","0,00 "
sk_grossmigration_2021,003681-2022/001:00,1/31/2022 13:22,9/29/2023,Vergleich,0,,WV2ZZZ2KZDX136838,"€ 1,164.89",,"1.164,89 EUR","1.164,89 "
sk_grossmigration_2021,003702-2022/001:00,1/31/2022 14:06,10/19/2023,Vergleich,0,,WV2ZZZ2KZCX106845,"€ 1,021.62",,"1.021,62 EUR","1.021,62 "
sk_grossmigration_2021,003689-2022/001:00,1/30/2022 10:31,10/2/2023,Vergleich,0,,WVWZZZ3CZEE135492,"€ 1,451.44",,"1.451,44 EUR","1.451,44 "
sk_grossmigration_2021,003584-2022/001:00,1/31/2022 11:59,10/19/2023,Vergleich,0,,WVWZZZ1KZDW014154,€ 735.06,,"735,06 EUR","735,06 "
sk_grossmigration_2021,003793-2022/001:00,2/1/2022 8:28,9/29/2023,Vergleich,0,,WVGZZZ5NZFW103232,"€ 1,594.72",,"1.594,72 EUR","1.594,72 "
sk_grossmigration_2021,003585-2022/001:00,2/1/2022 7:40,10/19/2023,Vergleich,0,,WVWZZZ3CZAE120247,€ 497.30,,"497,30 EUR","497,30 "
sk_grossmigration_2021,003714-2022/001:00,1/30/2022 11:03,9/29/2023,Vergleich,0,,VSSZZZ7NZEV506268,"€ 1,860.80",,"1.860,80 EUR","1.860,80 "
sk_grossmigration_2021,003711-2022/001:00,1/31/2022 14:21,10/19/2023,Vergleich,0,,WV2ZZZ2KZCX042852,€ 591.79,,"591,79 EUR","591,79 "
sk_grossmigration_2021,003718-2022/001:00,1/31/2022 14:30,11/8/2023,Vergleich,0,,WVWZZZ1KZCM639111,€ 735.06,,"735,06 EUR","735,06 "
sk_grossmigration_2021,000044-2022/001:00,1/5/2022 8:13,6/7/2024,Vergleich,1,4408,WVGZZZ5NZCW074315,"€ 1,164.89",,"1.164,89 EUR","1.164,89 "
sk_grossmigration_2021,003715-2022/001:00,1/30/2022 11:05,9/29/2023,Vergleich,0,,WV2ZZZ2KZBX204073,"€ 1,308.17",,"1.308,17 EUR","1.308,17 "
sk_grossmigration_2021,003720-2022/001:00,1/30/2022 11:10,7/26/2023,Vergleich,0,,WVWZZZ6RZDY178948,"€ 1,451.44",,"1.451,44 EUR","1.451,44 "
sk_grossmigration_2021,003851-2022/001:00,2/1/2022 14:42,10/19/2023,Vergleich,0,,WVWZZZ6RZAY084240,€ 878.34,,"878,34 EUR","878,34 "
sk_grossmigration_2021,000045-2022/001:00,1/5/2022 8:24,10/19/2023,Vergleich,0,,WAUZZZ8P8CA135497,€ 878.34,,"878,34 EUR","878,34 "
sk_grossmigration_2021,003835-2022/001:00,2/1/2022 14:45,11/8/2023,Vergleich,1,5700,TMBLD75L7C6018395,€ 878.34,,"878,34 EUR","878,34 "
sk_grossmigration_2021,003841-2022/001:00,2/1/2022 14:49,10/19/2023,Vergleich,0,,VSSZZZ3RZAR012424,€ 591.79,,"591,79 EUR","591,79 "
sk_grossmigration_2021,003847-2022/001:00,2/2/2022 13:45,9/29/2023,Vergleich,0,,WVGZZZ5NZDW511184,"€ 1,308.17",,"1.308,17 EUR","1.308,17 "
sk_grossmigration_2021,003849-2022/001:00,2/2/2022 13:46,9/29/2023,Vergleich,0,,WVWZZZ16ZFM624939,"€ 1,727.76",,"1.727,76 EUR","1.727,76 "
sk_grossmigration_2021,003866-2022/001:00,2/2/2022 13:55,9/29/2023,Vergleich,0,,TMBNJ65J9E5017820,"€ 1,308.17",,"1.308,17 EUR","1.308,17 "
sk_grossmigration_2021,003738-2022/001:00,1/31/2022 13:16,10/19/2023,Vergleich,0,,WVWZZZ3CZCE051923,"€ 1,021.62",,"1.021,62 EUR","1.021,62 "
sk_grossmigration_2021,000041-2022/001:00,1/5/2022 15:33,11/13/2023,Vergleich,1,3720,WVWZZZ3CZAE109358,"€ 1,860.80",,"1.860,80 EUR","1.860,80 "
sk_grossmigration_2021,003748-2022/001:00,1/31/2022 13:29,11/6/2023,Vergleich,1,3000,WVWZZZ3CZ9E143946,€ 0.00,,"0,00 EUR","0,00 "
sk_grossmigration_2021,003759-2022/001:00,1/31/2022 13:38,10/19/2023,Vergleich,0,,VSSZZZ3RZAR020754,"€ 1,993.85",,"1.993,85 EUR","1.993,85 "
sk_grossmigration_2021,003754-2022/001:00,1/31/2022 15:06,9/29/2023,Vergleich,0,,WVWZZZ16ZCM013517,"€ 1,727.76",,"1.727,76 EUR","1.727,76 "
sk_grossmigration_2021,003601-2022/001:00,1/31/2022 13:55,10/19/2023,Vergleich,0,,TMBHT61Z2C2021435,"€ 1,021.62",,"1.021,62 EUR","1.021,62 "
sk_grossmigration_2021,003589-2022/001:00,1/29/2022 13:05,11/8/2023,Vergleich,1,17250,WVGZZZ5NZFW080175,"€ 1,993.85",,"1.993,85 EUR","1.993,85 "
sk_grossmigration_2021,003597-2022/001:00,1/29/2022 13:30,7/22/2024,Vergleich,0,,WVGZZZ5NZEW067906,"€ 1,860.00",,"1.860,00 EUR","1.860,00 "
sk_grossmigration_2021,003549-2022/001:00,1/28/2022 15:23,9/29/2023,Vergleich,0,,WVGZZZ5NZDW061846,"€ 1,727.76",,"1.727,76 EUR","1.727,76 "
sk_grossmigration_2021,003550-2022/001:00,1/28/2022 15:24,11/6/2023,Vergleich,0,,WVWZZZ1KZCP051076,"€ 1,021.62",,"1.021,62 EUR","1.021,62 "
sk_grossmigration_2021,003554-2022/001:00,1/28/2022 15:27,9/29/2023,Vergleich,0,,VSSZZZ7NZEV520984,"€ 1,727.76",,"1.727,76 EUR","1.727,76 "
sk_grossmigration_2021,003555-2022/001:00,1/28/2022 15:28,10/19/2023,Vergleich,0,,TMBLD75L5D6007719,€ 735.06,,"735,06 EUR","735,06 "
sk_grossmigration_2021,003558-2022/001:00,1/28/2022 15:35,9/29/2023,Vergleich,0,,VSSZZZ7NZFV516362,"€ 1,727.76",,"1.727,76 EUR","1.727,76 "
sk_grossmigration_2021,003559-2022/001:00,1/28/2022 15:32,10/19/2023,Vergleich,0,,TMBHT61ZXC2105793,€ 878.34,,"878,34 EUR","878,34 "
sk_grossmigration_2021,003283-2022/001:00,1/27/2022 14:01,10/19/2023,Vergleich,0,,WVGZZZ1TZCW022823,€ 735.06,,"735,06 EUR","735,06 "
sk_grossmigration_2021,003560-2022/001:00,1/28/2022 15:34,9/29/2023,Vergleich,0,,WVGZZZ5NZFW002360,"€ 1,727.76",,"1.727,76 EUR","1.727,76 "
sk_grossmigration_2021,003563-2022/001:00,1/31/2022 8:40,10/19/2023,Vergleich,0,,WV1ZZZ2KZBX245797,"€ 1,021.62",,"1.021,62 EUR","1.021,62 "
sk_grossmigration_2021,003566-2022/001:00,1/29/2022 12:31,10/2/2023,Vergleich,0,,TMBJC45L2D6087084,"€ 1,451.44",,"1.451,44 EUR","1.451,44 "
sk_grossmigration_2021,003568-2022/001:00,1/29/2022 12:34,9/29/2023,Vergleich,0,,TMBNL65J5B5021451,"€ 1,860.80",,"1.860,80 EUR","1.860,80 "
sk_grossmigration_2021,003571-2022/001:00,1/31/2022 10:00,7/26/2023,Vergleich,0,,WVGZZZ1TZFW019701,"€ 1,993.85",,"1.993,85 EUR","1.993,85 "
sk_grossmigration_2021,003312-2022/001:00,1/30/2022 10:48,7/26/2023,Vergleich,0,,WVWZZZ1KZCK025320,"€ 1,727.76",,"1.727,76 EUR","1.727,76 "
sk_grossmigration_2021,003314-2022/001:00,1/28/2022 11:19,7/26/2023,Vergleich,0,,WV2ZZZ2KZFX016420,"€ 1,860.80",,"1.860,80 EUR","1.860,80 "
sk_grossmigration_2021,003316-2022/001:00,1/28/2022 11:21,10/19/2023,Vergleich,0,,WVWZZZ1KZAW593089,€ 878.34,,"878,34 EUR","878,34 "
sk_grossmigration_2021,000060-2022/001:00,1/5/2022 12:29,9/29/2023,Vergleich,0,,WVWZZZ3CZCE042285,"€ 1,451.44",,"1.451,44 EUR","1.451,44 "
sk_grossmigration_2021,003322-2022/001:00,1/31/2022 12:59,7/26/2023,Vergleich,0,,WVWZZZ1KZEW530726,"€ 1,451.90",,"1.451,90 EUR","1.451,90 "
sk_grossmigration_2021,003329-2022/001:00,1/28/2022 8:59,9/29/2023,Vergleich,0,,WVGZZZ5NZDW111774,"€ 1,860.80",,"1.860,80 EUR","1.860,80 "
sk_grossmigration_2021,003336-2022/001:00,2/14/2022 15:29,9/29/2023,Vergleich,0,,VSSZZZ6JZBR024837,"€ 1,594.72",,"1.594,72 EUR","1.594,72 "
sk_grossmigration_2021,003337-2022/001:00,2/14/2022 15:33,9/29/2023,Vergleich,0,,WVWZZZ3CZEE072741,€ 0.00,,"0,00 EUR","0,00 "
sk_grossmigration_2021,003338-2022/001:00,2/14/2022 15:37,7/26/2023,Vergleich,0,,VSSZZZ7NZFV516184,"€ 2,126.89",,"2.126,89 EUR","2.126,89 "
sk_grossmigration_2021,003375-2022/001:00,2/15/2022 7:38,10/19/2023,Vergleich,0,,WVWZZZ1KZAW512284,€ 735.06,,"735,06 EUR","735,06 "
sk_grossmigration_2021,003376-2022/001:00,2/15/2022 7:42,9/29/2023,Vergleich,0,,TMBHT61Z3B2092481,"€ 1,594.72",,"1.594,72 EUR","1.594,72 "
sk_grossmigration_2021,003377-2022/001:00,2/15/2022 7:46,11/8/2023,Vergleich,1,4200,WVWZZZ1KZCP138281,€ 0.00,,"0,00 EUR","0,00 "
sk_grossmigration_2021,003343-2022/001:00,1/28/2022 9:09,9/29/2023,Vergleich,0,,WAUZZZ8KXBA128411,"€ 1,164.89",,"1.164,89 EUR","1.164,89 "
sk_grossmigration_2021,003344-2022/001:00,1/28/2022 9:11,11/8/2023,Vergleich,0,,WVWZZZ1KZCW345452,€ 735.06,,"735,06 EUR","735,06 "
sk_grossmigration_2021,003345-2022/001:00,1/28/2022 9:13,9/29/2023,Vergleich,0,,TMBHN61ZXD2055411,"€ 1,451.44",,"1.451,44 EUR","1.451,44 "
sk_grossmigration_2021,003396-2022/001:00,1/28/2022 10:52,9/29/2023,Vergleich,0,,WAUZZZ8P2BA076929,"€ 1,164.89",,"1.164,89 EUR","1.164,89 "
sk_grossmigration_2021,003394-2022/001:00,1/28/2022 14:44,9/29/2023,Vergleich,0,,WVWZZZ1KZCW299893,"€ 1,727.76",,"1.727,76 EUR","1.727,76 "
sk_grossmigration_2021,000042-2022/001:00,1/5/2022 7:59,9/29/2023,Vergleich,0,,WVGZZZ5NZCW510505,"€ 1,594.72",,"1.594,72 EUR","1.594,72 "
sk_grossmigration_2021,003421-2022/001:00,1/31/2022 9:06,10/2/2023,Vergleich,0,,WVGZZZ1TZFW061091,"€ 1,563.70",,"1.563,70 EUR","1.563,70 "
sk_grossmigration_2021,003417-2022/001:00,2/7/2022 10:02,11/8/2023,Vergleich,1,400,TMBJS25J0C3019713,"€ 1,164.89",,"1.164,89 EUR","1.164,89 "
sk_grossmigration_2021,003418-2022/001:00,1/28/2022 14:57,10/19/2023,Vergleich,0,,WVWZZZ1KZBW177640,€ 878.34,,"878,34 EUR","878,34 "
sk_grossmigration_2021,000043-2022/001:00,1/5/2022 8:05,11/6/2023,Vergleich,1,7984,TMBKE61Z1D2011951,"€ 1,308.17",,"1.308,17 EUR","1.308,17 "
sk_grossmigration_2021,003425-2022/001:00,1/28/2022 15:03,9/29/2023,Vergleich,0,,VSSZZZ7NZDV511197,"€ 1,727.76",,"1.727,76 EUR","1.727,76 "
sk_grossmigration_2021,003426-2022/001:00,1/31/2022 9:09,10/19/2023,Vergleich,0,,WVGZZZ1TZEW064346,€ 878.34,,"878,34 EUR","878,34 "
sk_grossmigration_2021,003429-2022/001:00,1/28/2022 15:05,9/29/2023,Vergleich,0,,WVWZZZ7NZDV011686,"€ 1,594.72",,"1.594,72 EUR","1.594,72 "
sk_grossmigration_2021,003412-2022/001:00,2/15/2022 7:08,9/29/2023,Vergleich,0,,WV2ZZZ2KZEX082800,"€ 1,164.89",,"1.164,89 EUR","1.164,89 "
sk_grossmigration_2021,003347-2022/001:00,1/28/2022 8:40,11/6/2023,Vergleich,0,,WVWZZZ3CZCE106262,"€ 1,021.62",,"1.021,62 EUR","1.021,62 "
sk_grossmigration_2021,003430-2022/001:00,2/15/2022 7:21,11/8/2023,Vergleich,0,,WAUZZZ8P8BA167932,€ 878.34,,"878,34 EUR","878,34 "
sk_grossmigration_2021,003439-2022/001:00,2/15/2022 7:36,10/19/2023,Vergleich,0,,WV2ZZZ2KZDX006642,€ 878.34,,"878,34 EUR","878,34 "
sk_grossmigration_2021,000068-2022/001:00,1/5/2022 13:43,7/25/2023,Vergleich,0,,WAUZZZ4F7AN064960,"€ 1,212.61",,"1.212,61 EUR","1.212,61 "
sk_grossmigration_2021,002790-2024/001:00,,10/30/2024,Vergleich,0,,,€ 0.00,,"0,00 EUR","0,00 "
sk_grossmigration_2021,003453-2022/001:00,2/15/2022 8:02,11/8/2023,Vergleich,1,1800,wvwzzz6rzby235900,€ 735.06,,"735,06 EUR","735,06 "
sk_grossmigration_2021,003406-2022/001:00,1/28/2022 11:03,9/29/2023,Vergleich,0,,WVGZZZ1TZDW090153,"€ 1,727.76",,"1.727,76 EUR","1.727,76 "
sk_grossmigration_2021,003428-2022/001:00,1/28/2022 11:12,9/29/2023,Vergleich,0,,WVGZZZ1TZFW044554,"€ 1,860.80",,"1.860,80 EUR","1.860,80 "
sk_grossmigration_2021,003926-2022/001:00,2/2/2022 14:57,1/6/2024,Vergleich,0,,3VW5L7AT1DM832199,"€ 1,130.50",,"1.130,50 EUR","1.130,50 "
sk_grossmigration_2021,003443-2022/001:00,1/28/2022 11:21,10/19/2023,Vergleich,0,,WVWZZZ1KZAW533171,€ 735.06,,"735,06 EUR","735,06 "
sk_grossmigration_2021,003494-2022/001:00,1/31/2022 9:12,11/6/2023,Vergleich,1,1428.57,TMBLD75L6D6025548,"€ 1,451.44",,"1.451,44 EUR","1.451,44 "
sk_grossmigration_2021,003521-2022/001:00,1/31/2022 9:24,11/6/2023,Vergleich,1,3571.43,TMBJC75L5B6048729,€ 878.34,,"878,34 EUR","878,34 "
sk_grossmigration_2021,003454-2022/001:00,1/28/2022 11:27,9/29/2023,Vergleich,0,,WVWZZZ1FZAV018212,"€ 1,727.76",,"1.727,76 EUR","1.727,76 "
sk_grossmigration_2021,003455-2022/001:00,1/28/2022 11:28,9/29/2023,Vergleich,0,,VSSZZZ1PZDR009852,"€ 1,594.72",,"1.594,72 EUR","1.594,72 "
sk_grossmigration_2021,003452-2022/001:00,1/28/2022 11:18,9/29/2023,Vergleich,0,,WAUZZZ8X0EB032149,"€ 1,727.76",,"1.727,76 EUR","1.727,76 "
sk_grossmigration_2021,003459-2022/001:00,1/28/2022 11:20,7/26/2023,Vergleich,0,,VSSZZZ6JZBR188712,"€ 1,308.17",,"1.308,17 EUR","1.308,17 "
sk_grossmigration_2021,003480-2022/001:00,1/31/2022 9:11,9/29/2023,Vergleich,0,,WVWZZZ3CZCE021073,"€ 1,164.89",,"1.164,89 EUR","1.164,89 "
sk_grossmigration_2021,003487-2022/001:00,1/31/2022 7:43,10/19/2023,Vergleich,0,,VSSZZZ5PZBR028271,"€ 1,021.62",,"1.021,62 EUR","1.021,62 "
sk_grossmigration_2021,003490-2022/001:00,1/31/2022 7:46,9/29/2023,Vergleich,0,,WV2ZZZ2KZEX031366,"€ 1,594.72",,"1.594,72 EUR","1.594,72 "
sk_grossmigration_2021,003456-2022/001:00,2/15/2022 8:05,10/19/2023,Vergleich,0,,TMBHT61Z4C2062830,€ 878.34,,"878,34 EUR","878,34 "
sk_grossmigration_2021,003474-2022/001:00,2/15/2022 8:16,10/19/2023,Vergleich,0,,WVGZZZ1TZCW088799,"€ 1,021.62",,"1.021,62 EUR","1.021,62 "
sk_grossmigration_2021,003484-2022/001:00,2/15/2022 11:26,10/19/2023,Vergleich,0,,WVWZZZ3CZCE130006,€ 591.79,,"591,79 EUR","591,79 "
sk_grossmigration_2021,003492-2022/001:00,2/15/2022 8:37,7/25/2023,Vergleich,0,,TMBEL65J3B3108289,€ 420.07,,"420,07 EUR","420,07 "
sk_grossmigration_2021,004475-2022/001:00,2/5/2022 13:32,4/16/2024,Vergleich,0,,WV2ZZZ2KZCX110471,€ 0.00,,"0,00 EUR","0,00 "
sk_grossmigration_2021,003497-2022/001:00,2/15/2022 8:48,9/29/2023,Vergleich,0,,WVWZZZ1KZBM049778,"€ 1,164.89",,"1.164,89 EUR","1.164,89 "
sk_grossmigration_2021,003468-2022/001:00,1/28/2022 11:33,9/29/2023,Vergleich,0,,WVGZZZ1TZEW044505,"€ 1,727.76",,"1.727,76 EUR","1.727,76 "
sk_grossmigration_2021,003475-2022/001:00,1/28/2022 11:37,10/2/2023,Vergleich,0,,VSSZZZ6JZFR076940,"€ 1,594.72",,"1.594,72 EUR","1.594,72 "
sk_grossmigration_2021,003486-2022/001:00,1/28/2022 11:42,10/19/2023,Vergleich,0,,TMBJS25J5C3008240,€ 448.51,,"448,51 EUR","448,51 "
sk_grossmigration_2021,003488-2022/001:00,1/28/2022 11:44,10/19/2023,Vergleich,0,,TMBJL65J2C3096930,€ 591.79,,"591,79 EUR","591,79 "
sk_grossmigration_2021,003491-2022/001:00,1/28/2022 11:47,10/19/2023,Vergleich,0,,WVWZZZ3CZBE394174,"€ 1,021.62",,"1.021,62 EUR","1.021,62 "
sk_grossmigration_2021,003499-2022/001:00,2/15/2022 9:17,11/8/2023,Vergleich,0,,WVGZZZ1TZCW076422,"€ 1,021.62",,"1.021,62 EUR","1.021,62 "
sk_grossmigration_2021,003501-2022/001:00,2/15/2022 11:21,10/19/2023,Vergleich,0,,TMBJT75L4B6062850,€ 735.06,,"735,06 EUR","735,06 "
sk_grossmigration_2021,003350-2022/001:00,1/28/2022 8:34,7/16/2024,Vergleich,0,,WV2ZZZ2KZDX048554,"€ 1,727.76",,"1.727,76 EUR","1.727,76 "
sk_grossmigration_2021,003503-2022/001:00,2/15/2022 11:25,9/29/2023,Vergleich,0,,TMBAF93T9B9036829,"€ 1,860.80",,"1.860,80 EUR","1.860,80 "
sk_grossmigration_2021,003539-2022/001:00,2/15/2022 11:57,10/10/2023,Vergleich,0,,WVGZZZ1TZEW041956,"€ 1,451.44",,"1.451,44 EUR","1.451,44 "
sk_grossmigration_2021,000040-2022/001:00,1/5/2022 7:11,1/15/2024,Vergleich,0,,TMBNL65J2E5023419,"€ 1,130.50",,"1.130,50 EUR","1.130,50 "
sk_grossmigration_2021,003507-2022/001:00,1/28/2022 13:15,9/29/2023,Vergleich,0,,WVGZZZ5NZDW095679,"€ 1,164.89",,"1.164,89 EUR","1.164,89 "
sk_grossmigration_2021,003541-2022/001:00,2/15/2022 12:55,10/2/2023,Vergleich,0,,WV2ZZZ2KZEX113360,"€ 1,308.17",,"1.308,17 EUR","1.308,17 "
sk_grossmigration_2021,003510-2022/001:00,1/28/2022 13:17,10/19/2023,Vergleich,0,,WVWZZZ3CZAE016839,€ 735.06,,"735,06 EUR","735,06 "
sk_grossmigration_2021,003351-2022/001:00,1/28/2022 8:33,9/29/2023,Vergleich,0,,VSSZZZ7NZCV504762,"€ 1,451.44",,"1.451,44 EUR","1.451,44 "
